Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;IDF_%;T.V.A_%;Formalites;Total_%
380852;HS6;DDT (ISO) (clofénotane (DCI));Insecticides and the like;;;;;;
3808521000;HS10;DDT (ISO) (clofénotane (DCI)) - Type 1;Insecticides and the like - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808522000;HS10;DDT (ISO) (clofénotane (DCI)) - Type 2;Insecticides and the like - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808529000;HS10;DDT (ISO) (clofénotane (DCI)) - Autre;Insecticides and the like - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380859;HS6;Autres;Insecticides;;;;;;
3808591000;HS10;Autres - Type 1;Insecticides - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808592000;HS10;Autres - Type 2;Insecticides - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808599000;HS10;Autres - Autre;Insecticides - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380861;HS6;Conditionnées dans des emballages d'un contenu en poids net n'excédant pas 300 g;Insecticides and the like;;;;;;
3808611000;HS10;Conditionnées dans des emballages d'un contenu en poids net n'excédant pas 300 g - Type 1;Insecticides and the like - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808612000;HS10;Conditionnées dans des emballages d'un contenu en poids net n'excédant pas 300 g - Type 2;Insecticides and the like - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808619000;HS10;Conditionnées dans des emballages d'un contenu en poids net n'excédant pas 300 g - Autre;Insecticides and the like - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380862;HS6;Conditionnées dans des emballages d'un contenu en poids net excédant 300 g mais n'excédant pas 7;Insecticides;;;;;;
3808621000;HS10;Conditionnées dans des emballages d'un contenu en poids net excédant 300 g mais n'excédant pas 7 - Type 1;Insecticides - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808622000;HS10;Conditionnées dans des emballages d'un contenu en poids net excédant 300 g mais n'excédant pas 7 - Type 2;Insecticides - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808629000;HS10;Conditionnées dans des emballages d'un contenu en poids net excédant 300 g mais n'excédant pas 7 - Autre;Insecticides - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380869;HS6;Autres;Insecticides;;;;;;
3808691000;HS10;Autres - Type 1;Insecticides - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808692000;HS10;Autres - Type 2;Insecticides - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808699000;HS10;Autres - Autre;Insecticides - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380891;HS6;Rodenticides et produits similaires;Rodenticides and similar products;;;;;;
380891;HS6-DIRECT;Rodenticides et produits similaires;Rodenticides and similar products;Industrie chimique;10.0;3.5;16.0;=;29.5
380892;HS6;Fongicides;Fungicides;;;;;;
3808921000;HS10;Fongicides - Type 1;Fungicides - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808922000;HS10;Fongicides - Type 2;Fungicides - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808929000;HS10;Fongicides - Autre;Fungicides - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380893;HS6;Herbicides;Herbicides;;;;;;
3808931000;HS10;Herbicides - Type 1;Herbicides - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808932000;HS10;Herbicides - Type 2;Herbicides - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808939000;HS10;Herbicides - Autre;Herbicides - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380894;HS6;Désinfectants;Disinfectants;;;;;;
3808941000;HS10;Désinfectants - Type 1;Disinfectants - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3808942000;HS10;Désinfectants - Type 2;Disinfectants - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3808949000;HS10;Désinfectants - Autre;Disinfectants - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
380899;HS6;Autres produits antiparasitaires;Other anti-pest products;;;;;;
380899;HS6-DIRECT;Autres produits antiparasitaires;Other anti-pest products;Industrie chimique;10.0;3.5;16.0;=;29.5
3809;RANGEE 09;Finishing agents, dye carriers to accelerate the dyeing, fixing of dyestuffs, other products and preparations, of a kind used in the textile, paper, leather or like industries, n.e.c. or included;;;;;;;
380910;HS6;Agents d'apprêt à base de matières amylacées;Finishing agents based on amylaceous substances;;;;;;
380910;HS6-DIRECT;Agents d'apprêt à base de matières amylacées;Finishing agents based on amylaceous substances;Industrie chimique;10.0;3.5;16.0;=;29.5
380991;HS6;Agents d'apprêt pour l'industrie textile;Finishing agents for the textile industry;;;;;;
380991;HS6-DIRECT;Agents d'apprêt pour l'industrie textile;Finishing agents for the textile industry;Industrie chimique;10.0;3.5;16.0;=;29.5
380992;HS6;Agents d'apprêt pour l'industrie du papier;Finishing agents for the paper industry;;;;;;
380992;HS6-DIRECT;Agents d'apprêt pour l'industrie du papier;Finishing agents for the paper industry;Industrie chimique;10.0;3.5;16.0;=;29.5
380993;HS6;Agents d'apprêt pour l'industrie du cuir;Finishing agents for the leather industry;;;;;;
380993;HS6-DIRECT;Agents d'apprêt pour l'industrie du cuir;Finishing agents for the leather industry;Industrie chimique;10.0;3.5;16.0;=;29.5
3810;RANGEE 10;"Metal-pickling preparations; fluxes etc for soldering, brazing; welding powders, pastes of metal and other materials; preparations used as cores or coatings for welding electrodes or rods";;;;;;;
381010;HS6;Préparations pour le décapage des métaux;Pickling preparations for metal surfaces;;;;;;
381010;HS6-DIRECT;Préparations pour le décapage des métaux;Pickling preparations for metal surfaces;Industrie chimique;10.0;3.5;16.0;=;29.5
381090;HS6;"Flux à souder; pâtes et poudres à souder";"Soldering flux; soldering pastes and powders";;;;;;
381090;HS6-DIRECT;"Flux à souder; pâtes et poudres à souder";"Soldering flux; soldering pastes and powders";Industrie chimique;10.0;3.5;16.0;=;29.5
3811;RANGEE 11;Anti-knock preparations, oxidation and gum inhibitors, viscosity improvers, anti-corrosive preparations and the like, for mineral oils (including gasoline) or other liquids used for the same purposes;;;;;;;
381111;HS6;Préparations antidétonantes à base de plomb;Anti-knock preparations based on lead compounds;;;;;;
381111;HS6-DIRECT;Préparations antidétonantes à base de plomb;Anti-knock preparations based on lead compounds;Industrie chimique;10.0;3.5;16.0;=;29.5
381119;HS6;Autres préparations antidétonantes;Other anti-knock preparations;;;;;;
381119;HS6-DIRECT;Autres préparations antidétonantes;Other anti-knock preparations;Industrie chimique;10.0;3.5;16.0;=;29.5
381121;HS6;Additifs pour huiles lubrifiantes;Additives for lubricating oils;;;;;;
381121;HS6-DIRECT;Additifs pour huiles lubrifiantes;Additives for lubricating oils;Industrie chimique;10.0;3.5;16.0;=;29.5
381129;HS6;Autres additifs pour carburants;Other additives for fuels;;;;;;
381129;HS6-DIRECT;Autres additifs pour carburants;Other additives for fuels;Industrie chimique;10.0;3.5;16.0;=;29.5
381190;HS6;Autres additifs préparés;Other prepared additives;;;;;;
381190;HS6-DIRECT;Autres additifs préparés;Other prepared additives;Industrie chimique;10.0;3.5;16.0;=;29.5
3812;RANGEE 12;"Prepared rubber accelerators; compound plasticisers for rubber or plastics, n.e.c. or included; anti-oxidising preparations and other compound stabilisers for rubber or plastics";;;;;;;
381210;HS6;Accélérateurs de vulcanisation préparés;Prepared rubber accelerators;;;;;;
381210;HS6-DIRECT;Accélérateurs de vulcanisation préparés;Prepared rubber accelerators;Industrie chimique;10.0;3.5;16.0;=;29.5
381220;HS6;Plastifiants composites pour caoutchouc ou matières plastiques;Compound plasticisers for rubber or plastics;;;;;;
381220;HS6-DIRECT;Plastifiants composites pour caoutchouc ou matières plastiques;Compound plasticisers for rubber or plastics;Industrie chimique;10.0;3.5;16.0;=;29.5
381231;HS6;Mélanges d'oligomères de 2,2,4-triméthyl-1,2-dihydroquinoléine;Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline;;;;;;
381231;HS6-DIRECT;Mélanges d'oligomères de 2,2,4-triméthyl-1,2-dihydroquinoléine;Mixtures of oligomers of 2,2,4-trimethyl-1,2-dihydroquinoline;Industrie chimique;10.0;3.5;16.0;=;29.5
381239;HS6;Autres préparations antioxydantes;Other anti-oxidising preparations;;;;;;
381239;HS6-DIRECT;Autres préparations antioxydantes;Other anti-oxidising preparations;Industrie chimique;10.0;3.5;16.0;=;29.5
3813;RANGEE 13;"Preparations and charges for fire extinguishers; charged fire-extinguishing grenades";;;;;;;
381300;HS6;Compositions et charges pour extincteurs;Preparations and charges for fire-extinguishers;;;;;;
381300;HS6-DIRECT;Compositions et charges pour extincteurs;Preparations and charges for fire-extinguishers;Industrie chimique;10.0;3.5;16.0;=;29.5
3814;RANGEE 14;"Organic composite solvents and thinners, not elsewhere specified or included; prepared paint or varnish removers";;;;;;;
381400;HS6;Solvants et diluants composites organiques;Organic composite solvents and thinners;;;;;;
381400;HS6-DIRECT;Solvants et diluants composites organiques;Organic composite solvents and thinners;Industrie chimique;10.0;3.5;16.0;=;29.5
3815;RANGEE 15;Reaction initiators, reaction accelerators and catalytic preparations n.e.c. or included;;;;;;;
381511;HS6;Catalyseurs supportés avec nickel;Supported catalysts with nickel;;;;;;
381511;HS6-DIRECT;Catalyseurs supportés avec nickel;Supported catalysts with nickel;Industrie chimique;10.0;3.5;16.0;=;29.5
381512;HS6;Catalyseurs supportés avec métal précieux;Supported catalysts with precious metal;;;;;;
381512;HS6-DIRECT;Catalyseurs supportés avec métal précieux;Supported catalysts with precious metal;Industrie chimique;10.0;3.5;16.0;=;29.5
381519;HS6;Autres catalyseurs supportés;Other supported catalysts;;;;;;
381519;HS6-DIRECT;Autres catalyseurs supportés;Other supported catalysts;Industrie chimique;10.0;3.5;16.0;=;29.5
381590;HS6;Autres initiateurs de réaction et accélérateurs;Other reaction initiators and accelerators;;;;;;
381590;HS6-DIRECT;Autres initiateurs de réaction et accélérateurs;Other reaction initiators and accelerators;Industrie chimique;10.0;3.5;16.0;=;29.5
3816;RANGEE 16;Refractory cements, mortars, concretes and similar compositions, including dolomite ramming mix, other than products of heading 38.01;;;;;;;
381600;HS6;Ciments, mortiers, bétons et compositions réfractaires;Refractory cements, mortars, concretes;;;;;;
381600;HS6-DIRECT;Ciments, mortiers, bétons et compositions réfractaires;Refractory cements, mortars, concretes;Industrie chimique;10.0;3.5;16.0;=;29.5
3817;RANGEE 17;Mixed alkylbenzenes and mixed alkylnaphthalenes, other than those of heading no. 2707 or 2902;;;;;;;
381700;HS6;Alkylbenzènes et alkylnaphtalènes en mélanges;Mixed alkylbenzenes and mixed alkylnaphthalenes;;;;;;
381700;HS6-DIRECT;Alkylbenzènes et alkylnaphtalènes en mélanges;Mixed alkylbenzenes and mixed alkylnaphthalenes;Industrie chimique;10.0;3.5;16.0;=;29.5
3818;RANGEE 18;"Chemical elements doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics";;;;;;;
381800;HS6;Éléments chimiques dopés pour l'électronique;Doped chemical elements for electronics;;;;;;
381800;HS6-DIRECT;Éléments chimiques dopés pour l'électronique;Doped chemical elements for electronics;Industrie chimique;10.0;3.5;16.0;=;29.5
3819;RANGEE 19;Hydraulic brake fluids and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals;;;;;;;
381900;HS6;Liquides pour freins hydrauliques;Hydraulic brake fluids;;;;;;
381900;HS6-DIRECT;Liquides pour freins hydrauliques;Hydraulic brake fluids;Industrie chimique;10.0;3.5;16.0;=;29.5
3820;RANGEE 20;Anti-freezing preparations and prepared de-icing fluids;;;;;;;
382000;HS6;Préparations antigel et liquides de dégivrage;Anti-freezing preparations and de-icing fluids;;;;;;
382000;HS6-DIRECT;Préparations antigel et liquides de dégivrage;Anti-freezing preparations and de-icing fluids;Industrie chimique;10.0;3.5;16.0;=;29.5
3821;RANGEE 21;Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant, human or animal cells;;;;;;;
382100;HS6;Milieux de culture préparés pour le développement et l'entretien des micro-organismes (y compris les virus et les organismes similaires) ou des cellules végétales;Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant;;;;;;
3821001000;HS10;Milieux de culture préparés pour le développement et l'entretien des micro-organismes (y compris les virus et les organismes similaires) ou des cellules végétales - Type 1;Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3821002000;HS10;Milieux de culture préparés pour le développement et l'entretien des micro-organismes (y compris les virus et les organismes similaires) ou des cellules végétales - Type 2;Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3821009000;HS10;Milieux de culture préparés pour le développement et l'entretien des micro-organismes (y compris les virus et les organismes similaires) ou des cellules végétales - Autre;Prepared culture media for the development or maintenance of micro-organisms (including viruses and the like) or of plant - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
382110;HS6;Milieux de culture préparés pour micro-organismes;Prepared culture media for development of micro-organisms;;;;;;
382110;HS6-DIRECT;Milieux de culture préparés pour micro-organismes;Prepared culture media for development of micro-organisms;Industrie chimique;10.0;3.5;16.0;=;29.5
3822;RANGEE 22;"Reagents; diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, whether or not put up in the form of kits, other than those of heading 30.06; certified reference materials";;;;;;;
382200;HS6;Réactifs de diagnostic ou de laboratoire;Diagnostic or laboratory reagents;;;;;;
3822001000;HS10;Réactifs de diagnostic ou de laboratoire - Type 1;Diagnostic or laboratory reagents - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3822002000;HS10;Réactifs de diagnostic ou de laboratoire - Type 2;Diagnostic or laboratory reagents - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3822009000;HS10;Réactifs de diagnostic ou de laboratoire - Autre;Diagnostic or laboratory reagents - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
382211;HS6;Pour le paludisme;Reagents;;;;;;
3822111000;HS10;Pour le paludisme - Type 1;Reagents - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3822112000;HS10;Pour le paludisme - Type 2;Reagents - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3822119000;HS10;Pour le paludisme - Autre;Reagents - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
382212;HS6;Pour le Zika et d'autres maladies transmises par les moustiques du genre Aedes;Reagents;;;;;;
3822121000;HS10;Pour le Zika et d'autres maladies transmises par les moustiques du genre Aedes - Type 1;Reagents - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3822122000;HS10;Pour le Zika et d'autres maladies transmises par les moustiques du genre Aedes - Type 2;Reagents - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3822129000;HS10;Pour le Zika et d'autres maladies transmises par les moustiques du genre Aedes - Autre;Reagents - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
382213;HS6;Pour la détermination des groupes ou des facteurs sanguins;Reagents;;;;;;
3822131000;HS10;Pour la détermination des groupes ou des facteurs sanguins - Type 1;Reagents - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3822132000;HS10;Pour la détermination des groupes ou des facteurs sanguins - Type 2;Reagents - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3822139000;HS10;Pour la détermination des groupes ou des facteurs sanguins - Autre;Reagents - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
382219;HS6;Autres;Reagents;;;;;;
3822191000;HS10;Autres - Type 1;Reagents - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3822192000;HS10;Autres - Type 2;Reagents - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3822199000;HS10;Autres - Autre;Reagents - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
382290;HS6;Autres;Reagents;;;;;;
3822901000;HS10;Autres - Type 1;Reagents - Type 1;Industrie chimique;10.0;3.5;16.0;=;29.5
3822902000;HS10;Autres - Type 2;Reagents - Type 2;Industrie chimique;10.0;3.5;16.0;=;29.5
3822909000;HS10;Autres - Autre;Reagents - Other;Industrie chimique;10.0;3.5;16.0;=;29.5
3823;RANGEE 23;"Industrial monocarboxylic fatty acids; acid oils from refining; industrial fatty alcohols";;;;;;;
382311;HS6;Acide stéarique;Stearic acid;;;;;;
382311;HS6-DIRECT;Acide stéarique;Stearic acid;Industrie chimique;10.0;3.5;16.0;=;29.5
382312;HS6;Acide oléique;Oleic acid;;;;;;
382312;HS6-DIRECT;Acide oléique;Oleic acid;Industrie chimique;10.0;3.5;16.0;=;29.5
382313;HS6;Tall acides gras;Industrial monocarboxylic fatty acids;;;;;;
