Code_HS6;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%;Nb_Sous_Positions
284150;28;Autres chromates et dichromates;peroxochromates;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284161;28;Permanganate de potassium;Salts;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284169;28;Autres;Salts;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284170;28;Molybdates;Salts;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284180;28;Tungstates (wolframates);Salts;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284190;28;Autres;Salts of oxometallic or peroxometallic acids;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284210;28;Silicates doubles ou complexes;Salts of inorganic acids or peroxoacids;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284290;28;Autres;Salts;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284310;28;Métaux précieux à l'état colloïdal;Colloidal precious metals;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284321;28;Nitrate d'argent;Silver compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284329;28;Autres;Silver compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284330;28;Composés d'or;Gold compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284390;28;Autres composés;amalgames;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284410;28;Uranium naturel et ses composés;alliages;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284420;28;Uranium enrichi en U 235 et ses composés;plutonium et ses composés;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284430;28;Uranium appauvri en U 235 et ses composés;thorium et ses composés;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284440;28;Eléments et isotopes et composés radioactifs autres que ceux des n°s 2844.10;alliages;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284441;28;Tritium et ses composés;alliages;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284442;28;Actinium-225;alliages;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284443;28;Autres éléments et isotopes et composés radioactifs;alliages;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284444;28;Résidus radioactifs;Radioactive elements;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284450;28;Eléments combustibles (cartouches) usés (irradiés) de réacteurs nucléaires;Spent (irradiated) fuel elements (cartridges) of nuclear reactors;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284510;28;Eau lourde (oxyde de deutérium);Heavy water (deuterium oxide);inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284520;28;Bore enrichi en bore-10 et ses composés;Boron enriched in boron-10 and its compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284530;28;Lithium enrichi en lithium-6 et ses composés;Lithium enriched in lithium-6 and its compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284540;28;Hélium-3;Helium-3;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284590;28;Autres;Isotopes other than those of heading no. 2844;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284610;28;Composés de cérium;Cerium compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284690;28;Autres;Compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284700;28;Peroxyde d'hydrogène (eau oxygénée) même solidifié avec de l'urée;Hydrogen peroxide;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284910;28;De calcium;Carbides;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284920;28;de silicium;Carbides;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
284990;28;Autres;Carbides;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
285000;28;Hydrures;Hydrides;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
285210;28;De constitution chimique définie;Inorganic or organic compounds of mercury;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
285290;28;Autres;Inorganic or organic compounds of mercury;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
285310;28;Chlorure de cyanogène (chlorcyan);Inorganic compounds;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
285390;28;Autres;Phosphides;inorganic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290110;29;Hydrocarbures acycliques saturés;Saturated acyclic hydrocarbons;chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290121;29;Éthylène;Ethylene;chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;0
290122;29;Propène (propylène);Propene (propylene);chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;0
290123;29;Butène (butylène) et ses isomères;Acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290124;29;Buta -1;Acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290129;29;Autres;Acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290211;29;Cyclohexane;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290219;29;Autres;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290220;29;Benzène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290230;29;Toluène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290241;29;o-Xylène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290242;29;m-Xylène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290243;29;p-Xylène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290244;29;Isomères du xylène en mélange;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290250;29;Styrène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290260;29;Ethylbenzène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290270;29;Cumène;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290290;29;Autres;Cyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290311;29;Chlorométhane (chlorure de méthyle) et chloroéthane (chlorure d'éthyle);Saturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290312;29;Dichlorométhane (chlorure de méthylène);Saturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290313;29;Chloroforme (trichlorométhane);Saturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290314;29;Tétrachlorure de carbone;Saturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290315;29;Dichlorure d'éthylène (ISO) (1;Saturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290319;29;Autres;Saturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290321;29;Chlorure de vinyle (chloroéthylène);Unsaturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290322;29;Trichloroéthylène;Unsaturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290323;29;Tétrachloroéthylène (perchloroéthylène);Unsaturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290329;29;Autres;Unsaturated chlorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290341;29;Trifluorométhane (HFC-23);Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290342;29;Difluorométhane (HFC-32);Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290343;29;Fluorométhane (HFC-41);Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290344;29;Pentafluoroéthane (HFC-125);Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290345;29;1;Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290346;29;1;Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290347;29;1;Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290348;29;1;Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290349;29;Autres;Saturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290351;29;2;Unsaturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290359;29;Autres;Unsaturated fluorinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290361;29;Bromure de méthyle (bromométhane);Brominated or iodinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290362;29;Dibromure d'éthylène (ISO) (1;Brominated or iodinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290369;29;Autres;Brominated or iodinated derivatives of acyclic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290371;29;Chlorodifluorométhane (HCFC-22);Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290372;29;Dichlorotrifluoroéthanes (HCFC-123);Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290373;29;Dichlorofluoroéthanes (HCFC-141;Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290374;29;Chlorodifluoroéthanes (HCFC-142;Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290375;29;Dichloropentafluoropropanes (HCFC-225;Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290376;29;Bromotrifluorométhane (halon-1211);Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290377;29;Autres;Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290378;29;Autres dérivés perhalogénés;Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290379;29;Autres;Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290381;29;1;Halogenated derivatives of cyclanic;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290382;29;Aldrine (ISO);Halogenated derivatives of cyclanic;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290383;29;Mirex (ISO);Halogenated derivatives of cyclanic;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290389;29;Autres;Halogenated derivatives of cyclanic;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290391;29;Chlorobenzène;Halogenated derivatives of aromatic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290392;29;Hexachlorobenzène (ISO) et DDT (ISO) (clofénotane (DCI);Halogenated derivatives of aromatic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290393;29;Pentachlorobenzène (ISO);Halogenated derivatives of aromatic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290394;29;Hexabromobiphényles;Halogenated derivatives of aromatic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290399;29;Autres;Halogenated derivatives of aromatic hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290410;29;Dérivés seulement sulfonés;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290420;29;Dérivés seulement nitrés ou seulement nitrosés;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290431;29;Acide perfluorooctane sulfonique;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290432;29;Sulfonate de perfluorooctane d'ammonium;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290433;29;Sulfonate de perfluorooctane de lithium;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290434;29;Sulfonate de perfluorooctane de potassium;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290435;29;Autres sels d'acide perfluorooctane sulfonique;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290436;29;Fluorure de perfluorooctane sulfonyle;Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290491;29;Trichloronitrométhane (chloropicrine);Derivatives of hydrocarbons;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290499;29;Autres;Derivatives of hydrocarbons n.e.c. in heading no. 2904;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290511;29;Méthanol (alcool méthylique);Alcohols;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
290512;29;Propane-1 -ol (alcool propylique) et propane-2-ol (alcool isopropylique);Alcohols;organic_chemicals;KG;10.0;18.0;0.0;D.D:10.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;30.0;3
